gen	timestamp	sharpe	net_pnl	trades	win_rate	param_changed	old_value	new_value	kept
22	2026-04-02 16:01:45	2.3427	6905.86	143	0.2378	profit	80	60	no
23	2026-04-02 16:01:50	2.3427	6905.86	143	0.2378	profit	80	60	no
24	2026-04-02 16:01:56	2.3427	6905.86	143	0.2378	profit	80	60	no
25	2026-04-02 16:02:02	2.3427	6905.86	143	0.2378	profit	80	60	no
26	2026-04-02 16:02:08	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
27	2026-04-02 16:02:13	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
28	2026-04-02 16:02:20	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
29	2026-04-02 16:02:25	2.0622	7369.54	127	0.2047	bars_between_trades	1	2	no
30	2026-04-02 16:02:31	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
31	2026-04-02 16:02:36	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
32	2026-04-02 16:02:42	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
33	2026-04-02 16:02:48	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
34	2026-04-02 16:02:54	2.0823	3023.14	57	0.193	long_entry_offset	0	1	no
35	2026-04-02 16:03:00	-0.2176	-155.72	14	0.1429	stop_ticks	5	15	no
36	2026-04-02 16:03:05	2.3427	6905.86	143	0.2378	profit	80	60	no
37	2026-04-02 16:03:11	2.3427	6905.86	143	0.2378	profit	80	60	no
38	2026-04-02 16:03:17	1.7534	2018.66	33	0.2121	tfc_threshold	0	2	no
39	2026-04-02 16:03:24	2.3427	6905.86	143	0.2378	profit	80	60	no
40	2026-04-02 16:03:30	2.0622	7369.54	127	0.2047	bars_between_trades	1	2	no
41	2026-04-02 16:03:37	2.3427	6905.86	143	0.2378	profit	80	60	no
42	2026-04-02 16:03:43	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
43	2026-04-02 16:03:48	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
44	2026-04-02 16:03:55	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
45	2026-04-02 16:04:01	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
46	2026-04-02 16:04:07	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
47	2026-04-02 16:04:13	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
48	2026-04-02 16:04:20	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
49	2026-04-02 16:04:28	2.5351	3873.14	57	0.2281	min_bar_size_ticks	1	2	no
50	2026-04-02 16:04:34	2.3427	6905.86	143	0.2378	profit	80	60	no
51	2026-04-02 16:04:41	2.0622	7369.54	127	0.2047	bars_between_trades	1	2	no
52	2026-04-02 16:04:46	-0.2176	-155.72	14	0.1429	stop_ticks	5	15	no
53	2026-04-02 16:04:52	1.7534	2018.66	33	0.2121	tfc_threshold	0	2	no
54	2026-04-02 16:04:58	2.0823	3023.14	57	0.193	long_entry_offset	0	1	no
55	2026-04-02 16:05:05	2.7232	4269.16	58	0.2414	short_entry_offset	0	1	yes
56	2026-04-02 16:05:12	2.2876	3419.16	58	0.2069	long_entry_offset	0	1	no
57	2026-04-02 16:05:18	2.7148	4240.18	59	0.2373	short_entry_offset	1	2	no
58	2026-04-02 16:05:24	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
59	2026-04-02 16:05:30	2.0065	7201.88	144	0.2431	profit	80	60	no
60	2026-04-02 16:05:36	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
61	2026-04-02 16:05:42	2.0065	7201.88	144	0.2431	profit	80	60	no
62	2026-04-02 16:05:48	2.002	2414.68	34	0.2353	tfc_threshold	0	2	no
63	2026-04-02 16:05:56	2.2876	3419.16	58	0.2069	long_entry_offset	0	1	no
64	2026-04-02 16:06:02	1.9568	7765.56	128	0.2109	bars_between_trades	1	2	no
65	2026-04-02 16:06:09	2.5351	3873.14	57	0.2281	short_entry_offset	1	0	no
66	2026-04-02 16:06:14	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
67	2026-04-02 16:06:20	-0.0249	-41.72	14	0.5714	stop_ticks	5	0	no
68	2026-04-02 16:06:26	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
69	2026-04-02 16:06:32	2.5351	3873.14	57	0.2281	short_entry_offset	1	0	no
70	2026-04-02 16:06:38	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
71	2026-04-02 16:06:44	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
72	2026-04-02 16:06:50	2.0065	7201.88	144	0.2431	profit	80	60	no
73	2026-04-02 16:06:55	2.002	2414.68	34	0.2353	tfc_threshold	0	2	no
74	2026-04-02 16:07:02	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
75	2026-04-02 16:07:07	1.9568	7765.56	128	0.2109	bars_between_trades	1	2	no
76	2026-04-02 16:07:14	2.2876	3419.16	58	0.2069	long_entry_offset	0	1	no
77	2026-04-02 16:07:20	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
78	2026-04-02 16:07:26	-0.0249	-41.72	14	0.5714	stop_ticks	5	0	no
79	2026-04-02 16:07:31	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
80	2026-04-02 16:07:37	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
81	2026-04-02 16:07:42	2.5351	3873.14	57	0.2281	short_entry_offset	1	0	no
82	2026-04-02 16:07:48	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
83	2026-04-02 16:07:54	2.0065	7201.88	144	0.2431	profit	80	60	no
84	2026-04-02 16:08:00	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
85	2026-04-02 16:08:07	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	4	no
86	2026-04-02 16:08:12	1.9568	7765.56	128	0.2109	bars_between_trades	1	2	no
87	2026-04-02 16:08:19	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
88	2026-04-02 16:08:25	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
89	2026-04-02 16:08:30	2.2876	3419.16	58	0.2069	long_entry_offset	0	1	no
90	2026-04-02 16:08:36	2.002	2414.68	34	0.2353	tfc_threshold	0	2	no
91	2026-04-02 16:08:42	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
92	2026-04-02 16:08:48	2.5351	3873.14	57	0.2281	short_entry_offset	1	0	no
93	2026-04-02 16:08:55	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
94	2026-04-02 16:09:01	-0.0249	-41.72	14	0.5714	stop_ticks	5	0	no
95	2026-04-02 16:09:06	2.0065	7201.88	144	0.2431	profit	80	60	no
96	2026-04-02 16:09:11	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
97	2026-04-02 16:09:17	1.9568	7765.56	128	0.2109	bars_between_trades	1	2	no
98	2026-04-02 16:09:22	0.2028	144.28	14	0.1429	stop_ticks	5	10	no
99	2026-04-02 16:09:29	2.7232	4269.16	58	0.2414	min_bar_size_ticks	1	2	no
100	2026-04-02 16:09:37	2.2876	3419.16	58	0.2069	long_entry_offset	0	1	no
0	2026-04-05 00:30:11	0.1062	2579.72	223	0.6457	baseline	-	-	yes
0	2026-04-05 09:13:34	0.3591	9200.72	223	0.6592	baseline	-	-	yes
0	2026-04-05 09:15:41	0.3591	9200.72	223	0.6592	baseline	-	-	yes
0	2026-04-05 09:18:07	0.3591	9200.72	223	0.6592	baseline	-	-	yes
0	2026-04-05 09:21:57	0.3591	9200.72	223	0.6592	baseline	-	-	yes
1	2026-04-05 09:22:00	0.273	7092.65	235	0.6979	use_rr_targets	True	False	no
2	2026-04-05 09:22:03	0.4218	12403.08	222	0.6622	use_trailing	True	False	yes
3	2026-04-05 09:22:07	0.3518	10759.71	214	0.6542	cooldown_bars	3	5	no
4	2026-04-05 09:22:10	0.7188	29185.9	210	0.5714	use_breakeven	True	False	yes
5	2026-04-05 09:22:13	0.6987	29160.97	198	0.5707	max_long_trades	2	1	no
7	2026-04-05 09:22:17	0.7538	29900.77	218	0.5734	cooldown_bars	3	1	yes
8	2026-04-05 09:22:21	0.7538	29900.77	218	0.5734	max_contracts	0	4	no
9	2026-04-05 09:22:24	0.7805	18808.94	218	0.6009	use_risk_based_size	False	True	yes
10	2026-04-05 09:22:27	0.6901	22319.44	218	0.5459	first_leg_rr	0.5	1.0	no
11	2026-04-05 09:22:31	0.7442	18650.51	218	0.6009	risk_per_trade	250	500.0	no
12	2026-04-05 09:22:41	0.7805	18808.94	218	0.6009	st_multiplier	2.618	3.0	no
13	2026-04-05 09:22:50	0.7419	18329.36	210	0.6	cooldown_bars	1	3	no
14	2026-04-05 09:22:58	0.7805	18808.94	218	0.6009	trail_trigger_rr	0	0.5	no
15	2026-04-05 09:23:08	0.7733	18486.96	220	0.5955	use_trailing	False	True	no
16	2026-04-05 09:23:17	0.7733	18486.96	220	0.5955	use_trailing	False	True	no
17	2026-04-05 09:23:26	0.7733	18486.96	220	0.5955	use_trailing	False	True	no
18	2026-04-05 09:23:35	0.5114	10315.71	232	0.6552	use_breakeven	False	True	no
19	2026-04-05 09:23:44	0.8165	19179.98	222	0.5991	cooldown_bars	1	0	yes
20	2026-04-05 09:23:53	0.8165	19179.98	222	0.5991	st_multiplier	2.618	3.0	no
21	2026-04-05 09:24:02	0.8165	19179.98	222	0.5991	trail_trigger_rr	0	0.5	no
22	2026-04-05 09:24:11	0.8126	18858.0	224	0.5938	use_trailing	False	True	no
23	2026-04-05 09:24:20	0.8165	19179.98	222	0.5991	trail_distance_ticks	0	4	no
24	2026-04-05 09:24:29	0.8126	18858.0	224	0.5938	use_trailing	False	True	no
25	2026-04-05 09:24:37	0.5334	4014.9	39	0.4872	max_breakout_distance_ticks	0	5	no
27	2026-04-05 09:24:56	0.8165	19179.98	222	0.5991	st_multiplier	2.618	2.0	no
28	2026-04-05 09:25:05	0.7694	19000.64	225	0.6044	use_rr_targets	True	False	no
29	2026-04-05 09:25:15	0.848	19324.89	176	0.6136	use_supertrend_filter	False	True	yes
30	2026-04-05 09:25:23	0.9031	20670.33	195	0.6256	st_multiplier	2.618	2.0	yes
31	2026-04-05 09:25:32	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
32	2026-04-05 09:25:41	0.8313	19584.06	193	0.6218	st_period	14	10	no
33	2026-04-05 09:25:51	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
34	2026-04-05 09:26:00	0.757	19109.37	199	0.6131	st_smooth	14	10	no
35	2026-04-05 09:26:09	0.7957	19643.61	198	0.6162	st_period	14	20	no
36	2026-04-05 09:26:18	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
37	2026-04-05 09:26:27	0.8313	19584.06	193	0.6218	st_period	14	10	no
38	2026-04-05 09:26:36	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
39	2026-04-05 09:26:45	0.8105	19499.53	190	0.6158	st_smooth	14	20	no
40	2026-04-05 09:26:54	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
41	2026-04-05 09:27:02	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
42	2026-04-05 09:27:12	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
43	2026-04-05 09:27:21	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
44	2026-04-05 09:27:30	0.8313	19584.06	193	0.6218	st_period	14	10	no
45	2026-04-05 09:27:39	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
46	2026-04-05 09:27:48	0.7957	19643.61	198	0.6162	st_period	14	20	no
47	2026-04-05 09:27:59	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
48	2026-04-05 09:28:03	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
49	2026-04-05 09:28:15	0.7329	16494.21	158	0.6203	st_ma_type	HMA	EMA	no
50	2026-04-05 09:28:23	0.757	19109.37	199	0.6131	st_smooth	14	10	no
51	2026-04-05 09:28:33	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
52	2026-04-05 09:28:42	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
53	2026-04-05 09:28:51	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
54	2026-04-05 09:29:00	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
55	2026-04-05 09:29:09	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
56	2026-04-05 09:29:19	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
57	2026-04-05 09:29:27	0.8313	19584.06	193	0.6218	st_period	14	10	no
58	2026-04-05 09:29:36	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
59	2026-04-05 09:29:45	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
60	2026-04-05 09:29:53	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
61	2026-04-05 09:30:03	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
62	2026-04-05 09:30:12	0.757	19109.37	199	0.6131	st_smooth	14	10	no
63	2026-04-05 09:30:21	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
64	2026-04-05 09:30:30	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
65	2026-04-05 09:30:39	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
66	2026-04-05 09:30:49	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
67	2026-04-05 09:30:57	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
68	2026-04-05 09:31:07	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
69	2026-04-05 09:31:16	0.8313	19584.06	193	0.6218	st_period	14	10	no
70	2026-04-05 09:31:25	0.8105	19499.53	190	0.6158	st_smooth	14	20	no
71	2026-04-05 09:31:32	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
72	2026-04-05 09:31:43	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
73	2026-04-05 09:31:51	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
74	2026-04-05 09:32:01	0.7957	19643.61	198	0.6162	st_period	14	20	no
75	2026-04-05 09:32:10	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
76	2026-04-05 09:32:18	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
77	2026-04-05 09:32:28	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
78	2026-04-05 09:32:37	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
79	2026-04-05 09:32:46	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
80	2026-04-05 09:32:55	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
81	2026-04-05 09:33:04	0.757	19109.37	199	0.6131	st_smooth	14	10	no
82	2026-04-05 09:33:12	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
83	2026-04-05 09:33:21	0.7329	16494.21	158	0.6203	st_ma_type	HMA	EMA	no
84	2026-04-05 09:33:31	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
85	2026-04-05 09:33:39	0.8313	19584.06	193	0.6218	st_period	14	10	no
86	2026-04-05 09:33:48	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
87	2026-04-05 09:33:57	0.8313	19584.06	193	0.6218	st_period	14	10	no
88	2026-04-05 09:34:06	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
89	2026-04-05 09:34:15	0.8313	19584.06	193	0.6218	st_period	14	10	no
90	2026-04-05 09:34:24	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
91	2026-04-05 09:34:33	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
92	2026-04-05 09:34:43	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
93	2026-04-05 09:34:52	0.8313	19584.06	193	0.6218	st_period	14	10	no
94	2026-04-05 09:35:00	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
95	2026-04-05 09:35:09	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
96	2026-04-05 09:35:19	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
97	2026-04-05 09:35:28	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
98	2026-04-05 09:35:37	0.841	18357.55	167	0.6168	st_multiplier	2	3.0	no
99	2026-04-05 09:35:45	0.848	19324.89	176	0.6136	st_multiplier	2	2.618	no
100	2026-04-05 09:35:55	0.7957	19643.61	198	0.6162	st_period	14	20	no
0	2026-04-05 23:50:30	0.9169	18274.06	193	0.6062	baseline	-	-	yes
1	2026-04-05 23:50:34	0.8684	17946.09	221	0.6018	use_supertrend_filter	True	False	no
2	2026-04-05 23:50:38	1.0882	21907.86	173	0.6243	st_multiplier	2	2.618	yes
3	2026-04-05 23:50:42	1.1495	21878.12	174	0.6207	st_period	14	10	yes
4	2026-04-05 23:50:46	1.1341	21072.33	170	0.6235	st_multiplier	2.618	3.0	no
5	2026-04-05 23:50:50	1.1733	22248.13	175	0.6286	st_smooth	14	10	yes
6	2026-04-05 23:50:54	0.8116	18081.32	194	0.6031	st_multiplier	2.618	2.0	no
7	2026-04-05 23:50:57	N/A	N/A	N/A	N/A	st_smooth	10	14	no
8	2026-04-05 23:51:09	N/A	N/A	N/A	N/A	st_period	10	14	no
11	2026-04-05 23:51:15	N/A	N/A	N/A	N/A	use_trailing	False	True	no
14	2026-04-05 23:51:33	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
15	2026-04-05 23:51:43	N/A	N/A	N/A	N/A	st_period	10	14	no
16	2026-04-05 23:51:51	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
17	2026-04-05 23:51:58	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
18	2026-04-05 23:52:10	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
19	2026-04-05 23:52:15	N/A	N/A	N/A	N/A	st_smooth	10	14	no
20	2026-04-05 23:52:27	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
21	2026-04-05 23:52:36	N/A	N/A	N/A	N/A	orb_end_time	09:45	10:00	no
22	2026-04-05 23:52:46	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	OnCloseOutside	no
23	2026-04-05 23:52:54	N/A	N/A	N/A	N/A	start_time	09:50	10:00	no
24	2026-04-05 23:53:04	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
25	2026-04-05 23:53:12	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
26	2026-04-05 23:53:22	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
28	2026-04-05 23:53:39	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
29	2026-04-05 23:53:52	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	FVGRetest	no
30	2026-04-05 23:53:56	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
31	2026-04-05 23:54:07	N/A	N/A	N/A	N/A	orb_start_time	09:30	09:35	no
32	2026-04-05 23:54:15	N/A	N/A	N/A	N/A	end_time	12:00	14:00	no
33	2026-04-05 23:54:23	N/A	N/A	N/A	N/A	orb_end_time	09:45	09:50	no
34	2026-04-05 23:54:34	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
35	2026-04-05 23:54:42	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
36	2026-04-05 23:54:53	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
37	2026-04-05 23:55:00	N/A	N/A	N/A	N/A	st_period	10	14	no
38	2026-04-05 23:55:10	N/A	N/A	N/A	N/A	start_time	09:50	10:00	no
39	2026-04-05 23:55:18	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
40	2026-04-05 23:55:35	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
41	2026-04-05 23:55:39	N/A	N/A	N/A	N/A	use_rr_targets	True	False	no
42	2026-04-05 23:55:51	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	OnCloseOutside	no
43	2026-04-05 23:55:56	N/A	N/A	N/A	N/A	orb_end_time	09:45	10:00	no
44	2026-04-05 23:56:04	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
45	2026-04-05 23:56:11	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	FVGRetest	no
46	2026-04-05 23:56:21	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
47	2026-04-05 23:56:31	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
48	2026-04-05 23:56:40	N/A	N/A	N/A	N/A	orb_start_time	09:30	09:35	no
49	2026-04-05 23:56:48	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
50	2026-04-05 23:56:57	N/A	N/A	N/A	N/A	st_period	10	14	no
51	2026-04-05 23:57:07	N/A	N/A	N/A	N/A	start_time	09:50	09:55	no
52	2026-04-05 23:57:16	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
55	2026-04-05 23:57:43	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
56	2026-04-05 23:57:50	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
57	2026-04-05 23:58:02	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	OnCloseOutside	no
58	2026-04-05 23:58:13	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
59	2026-04-05 23:58:17	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
60	2026-04-05 23:58:27	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
61	2026-04-05 23:58:38	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
62	2026-04-05 23:58:46	N/A	N/A	N/A	N/A	orb_end_time	09:45	10:00	no
63	2026-04-05 23:58:54	N/A	N/A	N/A	N/A	orb_start_time	09:30	09:35	no
64	2026-04-05 23:59:04	N/A	N/A	N/A	N/A	start_time	09:50	10:00	no
65	2026-04-05 23:59:21	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
66	2026-04-05 23:59:25	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	FVGRetest	no
67	2026-04-05 23:59:29	N/A	N/A	N/A	N/A	orb_start_time	09:30	09:25	no
68	2026-04-05 23:59:43	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
69	2026-04-05 23:59:48	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
72	2026-04-06 00:00:15	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
75	2026-04-06 00:00:43	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
76	2026-04-06 00:00:52	N/A	N/A	N/A	N/A	st_period	10	14	no
77	2026-04-06 00:01:01	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	OnCloseOutside	no
78	2026-04-06 00:01:11	N/A	N/A	N/A	N/A	orb_end_time	09:45	10:00	no
79	2026-04-06 00:01:19	N/A	N/A	N/A	N/A	start_time	09:50	10:00	no
80	2026-04-06 00:01:28	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
81	2026-04-06 00:01:36	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
82	2026-04-06 00:01:46	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
83	2026-04-06 00:01:55	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
84	2026-04-06 00:02:04	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
85	2026-04-06 00:02:14	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
86	2026-04-06 00:02:23	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
87	2026-04-06 00:02:30	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
88	2026-04-06 00:02:41	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
89	2026-04-06 00:02:50	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
90	2026-04-06 00:02:59	N/A	N/A	N/A	N/A	entry_mode	OnBreakout	OnCloseOutside	no
91	2026-04-06 00:03:08	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
92	2026-04-06 00:03:18	N/A	N/A	N/A	N/A	require_retest	False	True	no
93	2026-04-06 00:03:26	N/A	N/A	N/A	N/A	orb_end_time	09:45	09:50	no
94	2026-04-06 00:03:34	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
95	2026-04-06 00:03:44	N/A	N/A	N/A	N/A	start_time	09:50	10:00	no
96	2026-04-06 00:03:53	N/A	N/A	N/A	N/A	orb_start_time	09:30	09:35	no
97	2026-04-06 00:04:03	N/A	N/A	N/A	N/A	use_supertrend_filter	True	False	no
98	2026-04-06 00:04:08	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
99	2026-04-06 00:04:27	N/A	N/A	N/A	N/A	st_multiplier	2.618	3.0	no
100	2026-04-06 00:04:32	N/A	N/A	N/A	N/A	st_multiplier	2.618	2.0	no
0	2026-04-06 07:16:41	1.1136	20581.88	175	0.6229	baseline	-	-	yes
1	2026-04-06 07:16:46	0.7693	16415.07	194	0.5979	st_multiplier	2.618	2.0	no
2	2026-04-06 07:16:49	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
3	2026-04-06 07:16:53	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
4	2026-04-06 07:16:57	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
5	2026-04-06 07:17:00	0.8934	17911.18	180	0.6111	st_period	10	14	no
6	2026-04-06 07:17:03	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
7	2026-04-06 07:17:07	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
8	2026-04-06 07:17:11	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
9	2026-04-06 07:17:14	0.8934	17911.18	180	0.6111	st_period	10	14	no
10	2026-04-06 07:17:18	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
11	2026-04-06 07:17:22	0.8934	17911.18	180	0.6111	st_period	10	14	no
12	2026-04-06 07:17:26	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
13	2026-04-06 07:17:35	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
14	2026-04-06 07:17:45	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
15	2026-04-06 07:17:53	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
16	2026-04-06 07:18:02	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
17	2026-04-06 07:18:12	1.0402	19214.55	167	0.6168	st_smooth	10	20	no
18	2026-04-06 07:18:21	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
19	2026-04-06 07:18:29	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
20	2026-04-06 07:18:38	0.7693	16415.07	194	0.5979	st_multiplier	2.618	2.0	no
21	2026-04-06 07:18:48	0.8934	17911.18	180	0.6111	st_period	10	14	no
22	2026-04-06 07:18:56	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
23	2026-04-06 07:19:05	0.7693	16415.07	194	0.5979	st_multiplier	2.618	2.0	no
24	2026-04-06 07:19:14	0.8252	16822.0	187	0.6096	st_period	10	20	no
25	2026-04-06 07:19:23	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
26	2026-04-06 07:19:32	0.9942	19575.33	170	0.6118	st_multiplier	2.618	3.0	no
27	2026-04-06 07:19:41	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
28	2026-04-06 07:19:50	0.7693	16415.07	194	0.5979	st_multiplier	2.618	2.0	no
29	2026-04-06 07:20:00	1.0781	20211.87	174	0.6149	st_smooth	10	14	no
